,StnPres,SeaPres,Temperature,Td dew point,RH,WS,WD,WSGust,WDGust,Precp,PrecpHour,SunShine,GloblRad,Visb,UVI,Cloud Amount
2020-09-28-01,974.2,1011.3,24.1,24.1,100,9.1,20,14.8,40,0.5,0.0,-999,0.00,-999,0,-999
2020-09-28-02,973.5,1010.6,24.1,24.1,100,10.2,20,15.6,30,0.0,0.0,-999,0.00,-999,0,-999
2020-09-28-03,973.0,1010.0,24.3,24.3,100,9.5,20,14.9,30,0.0,0.0,-999,0.00,-999,0,-999
2020-09-28-04,973.1,1010.2,24.1,24.1,100,5.8,20,11.6,20,0.0,0.0,-999,0.00,-999,0,-999
2020-09-28-05,973.1,1010.1,24.3,24.2,99,3.9,20,10.4,40,0.0,0.0,-999,0.00,20.0,0,10.0
2020-09-28-06,973.3,1010.4,23.9,23.9,100,3.2,10,10.2,20,0.0,0.0,0.0,0.00,-999,0,-999
2020-09-28-07,974.2,1011.2,24.7,24.1,96,6.8,30,9.5,30,0.0,0.0,0.3,0.05,-999,0,-999
2020-09-28-08,974.7,1011.5,26.8,22.6,78,4.8,30,9.0,40,0.0,0.0,1.0,1.29,50.0,2,2.0
2020-09-28-09,975.2,1012.1,25.9,23.3,86,2.4,20,7.8,30,0.0,0.0,0.4,1.20,50.0,3,8.0
2020-09-28-10,975.4,1012.3,26.3,23.4,84,2.5,20,5.8,30,0.0,0.0,0.3,1.34,-999,4,-999
2020-09-28-11,974.8,1011.6,27.0,22.7,77,1.5,60,4.7,40,0.0,0.0,0.3,1.63,50.0,5,8.0
2020-09-28-12,974.5,1011.3,26.4,23.1,82,1.8,40,4.1,40,0.0,0.0,0.0,0.94,-999,4,-999
2020-09-28-13,973.6,1010.4,26.0,23.8,88,3.2,40,5.1,30,0.0,0.0,0.1,1.23,-999,5,-999
2020-09-28-14,972.5,1009.3,25.7,23.4,87,4.6,40,8.2,40,0.0,0.0,0.0,1.15,30.0,4,8.0
2020-09-28-15,971.8,1008.7,25.1,23.4,90,4.1,60,7.8,40,0.0,0.0,0.2,1.10,-999,3,-999
2020-09-28-16,971.9,1008.8,24.7,23.5,93,5.1,30,7.8,40,0.0,0.0,0.1,0.69,-999,2,-999
2020-09-28-17,972.5,1009.5,24.5,24.1,98,5.2,40,7.6,30,0.0,0.0,0.0,0.00,20.0,0,10.0
2020-09-28-18,972.9,1009.9,24.7,24.4,98,4.7,30,7.7,40,T,0.2,0.0,0.00,-999,0,-999
2020-09-28-19,973.3,1010.3,24.6,24.6,100,5.4,40,7.4,30,0.5,1.0,0.0,0.00,-999,0,-999
2020-09-28-20,973.9,1011.0,24.2,24.2,100,3.2,30,7.1,30,1.5,1.0,-999,0.00,12.0,0,10.0
2020-09-28-21,974.3,1011.4,23.9,23.9,100,4.6,50,7.7,40,11.0,1.0,-999,0.00,3.0,0,10.0
2020-09-28-22,974.3,1011.4,24.3,24.3,100,2.4,30,6.9,360,16.5,0.6,-999,0.00,-999,0,-999
2020-09-28-23,973.9,1011.0,23.9,23.9,100,5.7,10,11.5,40,1.0,0.1,-999,0.00,-999,0,-999
2020-09-28-24,973.6,1010.6,24.5,24.5,100,6.8,20,10.4,10,0.0,0.0,-999,0.00,-999,0,-999
2020-09-29-01,973.4,1010.4,24.6,24.6,100,6.8,30,12.7,40,0.5,0.1,-999,0.00,-999,0,-999
2020-09-29-02,972.4,1009.4,24.3,24.3,100,5.3,10,9.3,30,2.0,0.2,-999,0.00,-999,0,-999
2020-09-29-03,971.9,1008.9,24.3,24.3,100,4.0,20,9.4,360,1.0,0.2,-999,0.00,-999,0,-999
2020-09-29-04,971.4,1008.4,24.4,24.3,99,8.0,30,14.9,10,0.0,0.0,-999,0.00,-999,0,-999
2020-09-29-05,971.7,1008.7,24.1,24.1,100,7.7,20,17.1,40,0.5,0.1,-999,0.00,10.0,0,10.0
2020-09-29-06,971.9,1009.0,23.8,23.8,100,6.5,20,15.2,30,0.0,0.0,0.0,0.00,-999,0,-999
2020-09-29-07,972.1,1009.1,24.0,24.0,100,4.2,360,15.0,360,0.0,0.0,0.0,0.00,-999,0,-999
2020-09-29-08,972.2,1009.2,24.3,22.8,91,10.2,20,17.4,10,0.0,0.0,0.1,0.69,15.0,1,9.0
2020-09-29-09,972.5,1009.5,24.7,22.8,89,8.9,20,17.8,30,0.0,0.0,0.1,1.04,15.0,3,9.0
2020-09-29-10,972.8,1009.7,25.5,22.6,84,3.4,10,17.6,30,0.0,0.0,0.0,1.05,-999,4,-999
2020-09-29-11,972.2,1009.1,25.3,22.1,82,6.5,20,14.2,30,0.0,0.0,0.0,1.03,10.0,4,9.0
2020-09-29-12,971.6,1008.5,24.8,22.7,88,5.1,20,14.4,40,0.0,0.0,0.3,2.01,-999,8,-999
2020-09-29-13,971.2,1008.2,24.4,24.3,99,3.4,10,13.9,30,1.5,0.9,0.0,0.67,-999,3,-999
2020-09-29-14,970.3,1007.3,24.0,24.0,100,8.4,20,11.9,30,1.5,0.7,0.0,0.80,5.0,3,9.0
2020-09-29-15,970.1,1007.0,24.6,24.0,96,4.4,20,11.2,30,0.0,0.0,0.0,0.79,-999,3,-999
2020-09-29-16,970.0,1006.9,24.4,24.4,100,3.3,20,9.5,50,T,0.1,0.0,0.32,-999,1,-999
2020-09-29-17,970.2,1007.2,24.0,24.0,100,5.6,30,7.3,30,T,0.3,0.1,0.26,10.0,0,8.0
2020-09-29-18,970.1,1007.1,24.0,24.0,100,7.3,30,9.6,40,0.0,0.0,0.1,0.02,-999,0,-999
2020-09-29-19,970.8,1007.8,23.9,23.9,100,6.1,30,8.9,30,0.0,0.0,0.0,0.00,-999,0,-999
2020-09-29-20,971.5,1008.5,24.5,24.5,100,6.7,20,9.3,40,0.0,0.0,-999,0.00,10.0,0,10.0
2020-09-29-21,971.6,1008.6,24.1,24.1,100,3.3,360,11.3,50,4.0,0.5,-999,0.00,0.8,0,/
2020-09-29-22,971.7,1008.8,23.5,23.5,100,7.7,20,14.1,30,7.0,0.8,-999,0.00,-999,0,-999
2020-09-29-23,971.8,1008.9,23.2,23.1,99,4.9,20,11.1,30,3.0,0.7,-999,0.00,-999,0,-999
2020-09-29-24,971.5,1008.7,22.7,22.7,100,8.5,20,12.9,30,0.5,0.1,-999,0.00,-999,0,-999
2020-09-30-01,971.0,1008.2,22.6,22.6,100,7.7,20,12.1,10,0.0,0.0,-999,0.00,-999,0,-999
2020-09-30-02,970.4,1007.5,23.3,22.9,98,5.8,30,10.9,20,0.0,0.0,-999,0.00,-999,0,-999
2020-09-30-03,970.1,1007.2,23.3,23.3,100,5.2,20,9.0,30,0.0,0.0,-999,0.00,-999,0,-999
2020-09-30-04,970.0,1007.0,23.4,23.4,100,4.1,30,10.4,30,9.5,0.7,-999,0.00,-999,0,-999
2020-09-30-05,970.2,1007.3,23.3,23.3,100,4.2,50,8.3,60,11.0,0.9,-999,0.00,0.1,0,/
2020-09-30-06,970.7,1007.8,23.3,23.3,100,4.9,60,9.3,70,0.5,1.0,0.0,0.00,-999,0,-999
2020-09-30-07,971.5,1008.6,23.3,23.3,100,5.0,60,8.9,60,1.0,0.3,0.0,0.00,-999,0,-999
2020-09-30-08,971.9,1009.0,23.7,23.7,100,4.1,50,7.8,70,3.5,0.3,0.0,0.01,0.3,0,/
2020-09-30-09,972.1,1009.2,23.9,23.9,100,6.6,20,12.4,10,9.0,0.7,0.0,0.03,10.0,1,10.0
2020-09-30-10,972.4,1009.5,24.0,24.0,100,3.1,10,12.6,40,0.0,0.0,0.0,0.76,-999,3,-999
2020-09-30-11,972.1,1009.1,24.6,21.5,83,3.2,360,11.4,40,0.0,0.0,0.1,1.37,20.0,5,9.0
2020-09-30-12,971.4,1008.4,24.3,24.2,99,7.8,20,13.4,40,T,0.1,0.0,0.64,-999,3,-999
2020-09-30-13,970.6,1007.7,23.2,22.9,98,10.5,20,19.0,20,0.0,0.0,0.0,0.58,-999,2,-999
2020-09-30-14,970.2,1007.2,23.4,23.3,99,9.7,20,18.4,30,1.0,0.8,0.0,0.64,0.2,2,/
2020-09-30-15,970.1,1007.2,22.9,22.9,100,6.3,10,16.5,40,T,0.1,0.0,0.17,-999,1,-999
2020-09-30-16,970.4,1007.6,22.6,22.5,99,4.6,360,16.5,30,0.0,0.0,0.0,0.29,-999,1,-999
2020-09-30-17,970.8,1007.9,23.3,22.4,95,3.7,350,14.9,30,0.0,0.0,0.0,0.00,20.0,0,10.0
2020-09-30-18,970.8,1007.9,22.9,22.9,100,5.7,10,18.0,20,0.0,0.0,0.0,0.00,-999,0,-999
2020-09-30-19,971.6,1008.8,22.9,22.6,98,4.3,360,16.0,40,0.0,0.0,0.0,0.00,-999,0,-999
2020-09-30-20,972.1,1009.3,22.9,22.7,99,7.1,360,18.0,40,0.5,0.2,-999,0.00,10.0,0,10.0
2020-09-30-21,972.7,1009.9,22.8,22.8,100,10.8,20,21.2,40,T,0.1,-999,0.00,10.0,0,10.0
2020-09-30-22,972.9,1010.1,22.8,22.7,99,4.9,360,16.5,40,0.0,0.0,-999,0.00,-999,0,-999
2020-09-30-23,972.4,1009.6,23.2,21.5,90,5.5,10,20.6,10,0.0,0.0,-999,0.00,-999,0,-999
2020-09-30-24,972.1,1009.1,24.0,20.6,81,5.0,360,19.4,30,0.0,0.0,-999,0.00,-999,0,-999
2020-10-01-01,971.8,1008.8,24.0,18.6,72,6.6,10,18.0,30,0.0,0.0,-999,0.00,-999,0,-999
2020-10-01-02,971.8,1008.8,23.9,20.5,81,5.3,10,18.0,30,0.0,0.0,-999,0.00,-999,0,-999
2020-10-01-03,971.7,1008.8,23.2,20.7,86,4.1,360,16.6,40,0.0,0.0,-999,0.00,-999,0,-999
2020-10-01-04,971.2,1008.4,22.7,21.2,91,13.8,20,22.6,30,0.0,0.0,-999,0.00,-999,0,-999
2020-10-01-05,971.2,1008.4,22.7,21.4,92,4.6,360,19.7,30,0.0,0.0,-999,0.00,15.0,0,7.0
2020-10-01-06,971.8,1008.9,23.5,22.2,92,7.2,10,16.7,30,0.0,0.0,0.0,0.00,-999,0,-999
2020-10-01-07,973.0,1010.1,23.5,21.4,88,4.2,10,16.2,40,0.0,0.0,0.0,0.00,-999,0,-999
2020-10-01-08,973.2,1010.4,22.8,22.5,98,7.7,10,15.9,50,0.0,0.0,0.0,0.00,12.0,0,9.0
2020-10-01-09,974.2,1011.5,22.5,22.5,100,4.7,20,12.6,20,0.5,0.3,0.0,0.06,12.0,0,10.0
2020-10-01-10,974.3,1011.6,22.9,22.9,100,8.0,50,14.6,50,2.0,0.3,0.0,0.39,-999,2,-999
2020-10-01-11,974.0,1011.2,23.5,21.9,91,4.6,360,15.1,360,0.0,0.0,0.0,0.78,15.0,3,10.0
2020-10-01-12,973.6,1010.9,22.8,22.6,99,7.7,40,17.9,30,1.5,0.7,0.1,0.94,-999,4,-999
2020-10-01-13,972.9,1009.9,24.7,20.8,79,4.6,20,11.5,40,0.0,0.0,0.0,1.38,-999,5,-999
2020-10-01-14,972.5,1009.4,25.1,20.7,77,3.8,360,11.3,30,0.0,0.0,0.1,1.59,10.0,5,9.0
2020-10-01-15,972.3,1009.4,23.6,22.1,91,7.3,30,14.5,30,T,0.1,0.2,0.84,-999,2,-999
2020-10-01-16,972.3,1009.5,23.2,22.2,94,3.2,340,13.5,30,0.5,0.2,0.0,0.01,-999,0,-999
2020-10-01-17,972.5,1009.6,23.7,20.3,81,4.1,360,17.8,30,0.0,0.0,0.1,0.18,20.0,0,6.0
2020-10-01-18,972.7,1009.8,24.0,20.4,80,6.3,20,14.4,40,0.0,0.0,0.0,0.00,-999,0,-999
2020-10-01-19,973.4,1010.5,24.0,20.1,79,4.5,360,14.9,40,0.0,0.0,0.0,0.00,-999,0,-999
2020-10-01-20,974.1,1011.2,24.1,20.7,81,5.8,20,13.1,30,0.0,0.0,-999,0.00,20.0,0,5.0
2020-10-01-21,974.6,1011.7,24.1,19.8,77,3.3,360,12.9,30,0.0,0.0,-999,0.00,20.0,0,3.0
2020-10-01-22,974.5,1011.6,24.3,20.8,81,5.3,20,13.6,40,0.0,0.0,-999,0.00,-999,0,-999
2020-10-01-23,974.3,1011.4,24.3,20.8,81,3.5,10,13.2,30,0.0,0.0,-999,0.00,-999,0,-999
2020-10-01-24,974.3,1011.4,24.0,20.9,83,4.2,10,11.4,40,0.0,0.0,-999,0.00,-999,0,-999
2020-10-02-01,973.9,1011.0,23.7,21.0,85,3.9,10,12.0,30,0.0,0.0,-999,0.00,-999,0,-999
2020-10-02-02,973.7,1010.8,23.7,20.6,83,2.8,350,13.2,20,0.0,0.0,-999,0.00,-999,0,-999
2020-10-02-03,973.3,1010.5,23.5,21.0,86,3.0,360,11.4,30,0.0,0.0,-999,0.00,-999,0,-999
2020-10-02-04,973.4,1010.5,23.7,20.4,82,3.7,360,10.8,40,0.0,0.0,-999,0.00,-999,0,-999
2020-10-02-05,973.6,1010.8,23.5,21.2,87,3.8,360,11.6,10,0.0,0.0,-999,0.00,20.0,0,1.0
2020-10-02-06,974.2,1011.4,23.5,20.7,84,3.5,360,12.8,10,0.0,0.0,0.0,0.00,-999,0,-999
2020-10-02-07,974.3,1011.4,24.5,19.4,73,4.9,10,12.7,30,0.0,0.0,0.9,0.35,-999,0,-999
2020-10-02-08,975.1,1012.1,25.5,18.7,66,4.9,10,14.2,10,0.0,0.0,0.8,0.98,30.0,1,2.0
2020-10-02-09,975.5,1012.4,26.0,17.7,60,4.7,10,13.7,30,0.0,0.0,0.9,1.82,30.0,4,2.0
2020-10-02-10,975.7,1012.5,26.9,16.7,54,3.9,10,14.7,30,0.0,0.0,1.0,2.81,-999,7,-999
2020-10-02-11,975.1,1011.9,27.2,16.5,52,6.2,10,16.8,30,0.0,0.0,1.0,3.30,40.0,9,2.0
2020-10-02-12,974.5,1011.2,27.5,16.1,50,4.3,360,16.3,40,0.0,0.0,1.0,3.60,-999,11,-999
2020-10-02-13,973.9,1010.5,27.7,17.3,53,4.0,10,12.6,20,0.0,0.0,1.0,3.48,-999,10,-999
2020-10-02-14,973.3,1010.0,27.4,17.9,56,3.9,360,11.7,30,0.0,0.0,1.0,3.07,40.0,8,2.0
2020-10-02-15,973.1,1009.8,27.3,19.0,61,3.6,360,13.4,50,0.0,0.0,1.0,2.27,-999,5,-999
2020-10-02-16,973.2,1010.0,26.3,20.0,68,3.3,360,12.9,30,0.0,0.0,0.9,1.57,-999,2,-999
2020-10-02-17,973.4,1010.3,25.4,21.5,79,3.5,10,10.8,10,0.0,0.0,1.0,0.79,40.0,1,4.0
2020-10-02-18,973.5,1010.5,24.7,22.6,88,3.6,360,12.0,30,0.0,0.0,0.3,0.05,-999,0,-999
2020-10-02-19,974.0,1011.0,24.6,22.9,90,3.4,360,11.6,10,0.0,0.0,0.0,0.00,-999,0,-999
2020-10-02-20,975.1,1012.2,24.8,23.3,91,3.5,360,11.3,10,0.0,0.0,-999,0.00,20.0,0,7.0
2020-10-02-21,975.6,1012.6,25.1,22.9,88,3.0,350,11.8,40,0.0,0.0,-999,0.00,20.0,0,7.0
2020-10-02-22,975.9,1013.0,24.7,22.4,87,3.2,360,10.5,30,0.0,0.0,-999,0.00,-999,0,-999
2020-10-02-23,975.9,1013.0,24.5,22.8,90,4.5,10,11.2,30,0.0,0.0,-999,0.00,-999,0,-999
2020-10-02-24,975.5,1012.6,24.7,23.3,92,6.0,10,11.2,20,0.0,0.0,-999,0.00,-999,0,-999
2020-10-03-01,975.2,1012.3,24.7,23.0,90,4.3,20,11.1,30,0.0,0.0,-999,0.00,-999,0,-999
2020-10-03-02,974.4,1011.4,24.9,23.2,90,10.2,20,14.6,30,0.0,0.0,-999,0.00,-999,0,-999
2020-10-03-03,974.0,1011.0,24.9,23.3,91,8.5,20,16.9,40,0.0,0.0,-999,0.00,-999,0,-999
2020-10-03-04,973.7,1010.8,24.4,23.5,95,4.7,10,15.5,20,0.0,0.0,-999,0.00,-999,0,-999
2020-10-03-05,973.7,1010.8,23.9,23.6,98,11.3,30,16.8,30,0.0,0.0,-999,0.00,15.0,0,7.0
2020-10-03-06,974.1,1011.2,23.9,23.0,95,5.5,10,17.9,40,0.0,0.0,0.0,0.00,-999,0,-999
2020-10-03-07,974.2,1011.2,25.0,22.9,88,11.9,30,17.2,30,0.0,0.0,0.2,0.18,-999,0,-999
2020-10-03-08,975.0,1011.8,26.8,21.8,74,4.8,10,16.5,20,0.0,0.0,0.5,1.04,30.0,1,7.0
2020-10-03-09,975.2,1012.0,26.5,21.9,76,4.2,360,11.9,30,0.0,0.0,0.6,1.67,20.0,4,8.0
2020-10-03-10,974.9,1011.6,27.4,21.9,72,3.6,360,16.8,40,0.0,0.0,0.3,1.44,-999,5,-999
2020-10-03-11,974.5,1011.1,28.4,20.9,64,4.6,360,16.4,40,0.0,0.0,0.9,3.11,20.0,9,9.0
2020-10-03-12,973.7,1010.3,28.1,22.1,70,7.6,20,18.5,30,0.0,0.0,0.6,2.83,-999,10,-999
2020-10-03-13,972.8,1009.4,28.1,21.0,65,5.3,10,16.5,30,0.0,0.0,1.0,3.33,-999,11,-999
2020-10-03-14,972.7,1009.3,28.0,21.0,66,4.1,10,13.4,30,0.0,0.0,1.0,2.93,30.0,8,4.0
2020-10-03-15,972.4,1009.2,26.3,22.5,80,5.3,20,12.2,40,0.0,0.0,0.6,2.20,-999,5,-999
2020-10-03-16,972.5,1009.3,26.2,22.9,82,3.1,360,11.3,20,0.0,0.0,0.3,1.00,-999,2,-999
2020-10-03-17,972.8,1009.9,24.0,23.3,96,2.9,340,15.5,20,0.5,0.2,0.1,0.34,10.0,0,9.0
2020-10-03-18,973.5,1010.6,23.6,23.4,99,7.1,50,15.5,40,0.5,0.3,0.0,0.00,-999,0,-999
2020-10-03-19,973.8,1010.9,24.2,22.1,88,3.6,20,12.4,30,0.0,0.0,0.0,0.00,-999,0,-999
2020-10-03-20,974.5,1011.5,25.0,23.9,94,3.9,10,9.4,40,0.0,0.0,-999,0.00,15.0,0,9.0
2020-10-03-21,975.2,1012.2,25.0,24.3,96,3.4,30,13.7,50,0.0,0.0,-999,0.00,15.0,0,9.0
2020-10-03-22,975.3,1012.3,25.0,24.3,96,5.2,40,9.8,50,0.0,0.0,-999,0.00,-999,0,-999
2020-10-03-23,975.2,1012.2,25.2,24.0,93,5.6,30,10.8,40,0.0,0.0,-999,0.00,-999,0,-999
2020-10-03-24,975.0,1012.0,25.2,24.3,95,3.9,20,10.0,360,0.0,0.0,-999,0.00,-999,0,-999
2020-10-04-01,974.2,1011.2,25.0,24.7,98,8.4,20,13.7,30,0.0,0.0,-999,0.00,-999,0,-999
2020-10-04-02,973.5,1010.5,24.9,24.4,97,8.5,30,14.7,60,0.0,0.0,-999,0.00,-999,0,-999
2020-10-04-03,973.2,1010.2,24.7,23.5,93,4.0,10,19.1,40,0.0,0.0,-999,0.00,-999,0,-999
2020-10-04-04,973.3,1010.3,24.6,22.9,90,3.0,360,10.5,40,0.0,0.0,-999,0.00,-999,0,-999
2020-10-04-05,973.3,1010.3,24.8,23.5,92,3.2,360,10.3,30,0.0,0.0,-999,0.00,15.0,0,7.0
2020-10-04-06,973.8,1010.8,24.9,23.5,92,3.3,360,9.9,20,0.0,0.0,0.0,0.00,-999,0,-999
2020-10-04-07,974.0,1010.9,25.4,22.7,85,4.1,10,12.4,10,0.0,0.0,0.2,0.06,-999,0,-999
2020-10-04-08,974.2,1011.1,26.1,22.0,78,3.9,10,11.5,30,0.0,0.0,0.7,0.82,30.0,1,4.0
2020-10-04-09,974.2,1010.9,27.2,22.0,73,4.1,10,11.8,20,0.0,0.0,0.7,1.53,30.0,3,6.0
2020-10-04-10,973.9,1010.5,27.9,20.2,63,5.6,20,12.6,30,0.0,0.0,0.9,2.86,-999,7,-999
2020-10-04-11,973.5,1010.1,28.2,20.7,64,5.9,20,12.4,30,0.0,0.0,1.0,3.13,30.0,10,3.0
2020-10-04-12,972.9,1009.4,28.6,20.2,60,4.3,20,10.9,20,0.0,0.0,1.0,3.55,-999,11,-999
2020-10-04-13,972.3,1008.8,28.7,21.0,63,2.9,20,9.3,40,0.0,0.0,0.9,3.13,-999,10,-999
2020-10-04-14,971.7,1008.2,28.1,21.2,66,2.7,30,8.9,20,0.0,0.0,0.7,2.36,30.0,7,6.0
2020-10-04-15,971.4,1007.9,27.8,21.3,68,4.1,30,8.2,40,0.0,0.0,0.8,2.15,-999,5,-999
2020-10-04-16,971.7,1008.3,27.0,21.5,72,3.0,10,7.8,50,0.0,0.0,0.7,1.42,-999,2,-999
2020-10-04-17,971.6,1008.4,25.8,22.5,82,4.6,20,8.8,40,0.0,0.0,0.9,0.60,30.0,1,2.0
2020-10-04-18,971.9,1008.8,24.8,23.5,92,3.5,20,8.3,30,0.0,0.0,0.2,0.00,-999,0,-999
2020-10-04-19,972.4,1009.3,24.9,23.7,93,3.3,10,8.9,30,0.0,0.0,0.0,0.00,-999,0,-999
2020-10-04-20,973.3,1010.3,25.0,23.6,92,3.5,20,10.2,30,0.0,0.0,-999,0.00,20.0,0,2.0
2020-10-04-21,974.0,1011.0,25.0,23.3,90,3.2,10,10.4,50,0.0,0.0,-999,0.00,20.0,0,3.0
2020-10-04-22,974.2,1011.2,25.1,23.4,90,4.2,10,10.7,10,0.0,0.0,-999,0.00,-999,0,-999
2020-10-04-23,974.0,1010.9,25.3,22.9,87,5.7,20,11.5,40,0.0,0.0,-999,0.00,-999,0,-999
2020-10-04-24,973.7,1010.7,25.0,22.5,86,4.0,10,14.1,40,T,0.0,-999,0.00,-999,0,-999
2020-10-05-01,973.5,1010.5,25.0,23.0,89,4.4,10,13.9,40,0.0,0.0,-999,0.00,-999,0,-999
2020-10-05-02,973.2,1010.2,24.7,22.8,89,4.8,10,12.8,40,0.0,0.0,-999,0.00,-999,0,-999
2020-10-05-03,973.0,1010.0,24.9,23.1,90,4.2,10,13.4,40,0.0,0.0,-999,0.00,-999,0,-999
2020-10-05-04,972.9,1009.9,24.9,22.8,88,4.4,10,13.9,20,0.0,0.0,-999,0.00,-999,0,-999
2020-10-05-05,973.0,1010.0,24.9,22.7,88,4.3,10,13.8,40,0.0,0.0,-999,0.00,20.0,0,6.0
2020-10-05-06,973.2,1010.2,24.9,22.0,84,5.5,10,17.5,40,0.0,0.0,0.0,0.00,-999,0,-999
2020-10-05-07,973.5,1010.4,25.6,21.1,76,6.8,10,17.6,360,0.0,0.0,0.8,0.29,-999,0,-999
2020-10-05-08,973.9,1010.7,26.3,20.0,68,5.4,10,16.6,30,0.0,0.0,0.9,1.23,30.0,1,4.0
2020-10-05-09,974.3,1011.1,26.4,20.1,68,5.6,10,18.2,360,0.0,0.0,0.9,1.86,30.0,4,4.0
2020-10-05-10,974.3,1011.1,26.4,20.7,71,4.5,360,18.5,10,0.0,0.0,0.5,1.76,-999,5,-999
2020-10-05-11,974.0,1010.7,27.3,20.5,66,4.7,10,16.1,40,0.0,0.0,0.5,1.98,30.0,6,5.0
2020-10-05-12,973.5,1010.1,27.9,20.0,62,4.2,360,17.9,10,0.0,0.0,0.9,3.21,-999,10,-999
2020-10-05-13,973.1,1009.7,27.8,21.8,70,5.0,10,14.3,20,0.0,0.0,0.7,2.65,-999,8,-999
2020-10-05-14,972.6,1009.2,27.9,21.7,69,3.4,350,17.3,40,0.0,0.0,0.8,2.78,30.0,8,3.0
2020-10-05-15,972.7,1009.3,27.3,20.8,68,4.2,360,15.1,40,0.0,0.0,0.9,2.34,-999,5,-999
2020-10-05-16,972.9,1009.7,26.0,22.7,82,4.8,10,16.8,30,0.0,0.0,0.7,1.23,-999,2,-999
2020-10-05-17,972.9,1009.9,24.9,23.6,93,4.2,360,15.9,20,0.0,0.0,0.2,0.36,20.0,0,5.0
2020-10-05-18,973.2,1010.2,25.0,24.1,95,6.0,10,15.2,30,0.0,0.0,0.0,0.00,-999,0,-999
2020-10-05-19,973.9,1011.0,23.7,23.7,100,4.1,10,17.6,30,1.5,0.4,0.0,0.00,-999,0,-999
2020-10-05-20,974.6,1011.7,24.1,24.1,100,3.8,360,21.1,30,0.5,0.8,-999,0.00,5.0,0,10.0
2020-10-05-21,975.0,1012.1,24.4,24.4,100,4.8,10,16.3,30,0.0,0.0,-999,0.00,10.0,0,10.0
2020-10-05-22,974.7,1011.7,25.1,25.0,99,6.3,10,17.9,30,T,0.0,-999,0.00,-999,0,-999
2020-10-05-23,974.6,1011.6,24.8,24.8,100,5.8,10,19.1,360,0.5,0.1,-999,0.00,-999,0,-999
2020-10-05-24,974.3,1011.3,24.9,24.1,95,7.5,10,21.7,30,0.0,0.0,-999,0.00,-999,0,-999
2020-10-06-01,973.9,1010.9,24.7,24.2,97,6.2,360,23.4,40,T,0.0,-999,0.00,-999,0,-999
2020-10-06-02,973.9,1011.0,23.8,23.8,100,8.5,20,21.4,30,T,0.1,-999,0.00,-999,0,-999
2020-10-06-03,973.7,1010.9,23.4,23.4,100,6.1,10,25.9,20,0.5,0.0,-999,0.00,-999,0,-999
2020-10-06-04,972.6,1009.8,23.1,23.0,99,14.6,20,30.6,40,0.5,0.0,-999,0.00,-999,0,-999
2020-10-06-05,973.7,1010.9,23.4,23.4,100,7.1,10,23.8,10,1.0,0.3,-999,0.00,0.2,0,/
2020-10-06-06,974.0,1011.2,23.2,23.2,100,6.8,10,22.6,40,T,0.9,0.0,0.00,-999,0,-999
2020-10-06-07,974.3,1011.5,23.1,23.1,100,8.5,10,24.2,30,0.5,0.3,0.0,0.00,-999,0,-999
2020-10-06-08,974.4,1011.6,23.1,23.1,100,6.8,360,23.6,30,0.5,0.2,0.0,0.00,10.0,0,10.0
2020-10-06-09,975.0,1012.2,23.3,23.3,100,7.1,360,24.9,40,0.5,0.2,0.0,0.15,10.0,1,10.0
2020-10-06-10,974.9,1012.0,24.6,22.6,89,6.8,10,24.5,40,0.0,0.0,0.0,0.58,-999,2,-999
2020-10-06-11,974.8,1011.8,25.3,22.6,85,7.6,10,25.9,40,0.0,0.0,0.0,0.65,15.0,3,9.0
2020-10-06-12,974.7,1011.7,25.3,22.3,83,6.0,360,23.1,30,0.0,0.0,0.0,0.97,-999,4,-999
2020-10-06-13,974.5,1011.5,25.1,22.2,84,5.7,360,21.7,20,0.0,0.0,0.1,1.05,-999,4,-999
2020-10-06-14,974.0,1010.9,25.3,21.5,80,8.8,20,24.6,10,0.0,0.0,0.4,1.74,20.0,5,9.0
2020-10-06-15,973.9,1010.9,25.2,21.5,80,6.7,360,21.8,20,0.0,0.0,0.2,1.03,-999,2,-999
2020-10-06-16,974.1,1011.1,24.6,21.8,84,6.6,360,25.3,30,0.0,0.0,0.0,0.61,-999,1,-999
2020-10-06-17,974.4,1011.5,24.2,22.3,89,9.1,10,26.7,40,0.0,0.0,0.0,0.26,20.0,0,9.0
2020-10-06-18,974.9,1012.0,24.2,22.3,89,7.6,360,23.4,40,0.0,0.0,0.0,0.00,-999,0,-999
2020-10-06-19,975.4,1012.5,24.2,22.1,88,6.7,360,23.1,40,0.0,0.0,0.0,0.00,-999,0,-999
2020-10-06-20,976.2,1013.4,24.0,21.9,88,6.3,360,23.5,20,0.0,0.0,-999,0.00,10.0,0,9.0
2020-10-06-21,977.0,1014.2,24.4,21.9,86,5.5,360,18.9,40,0.0,0.0,-999,0.00,10.0,0,9.0
2020-10-06-22,977.2,1014.4,24.4,21.5,84,7.0,10,19.6,40,0.0,0.0,-999,0.00,-999,0,-999
2020-10-06-23,976.6,1013.8,24.3,20.9,81,8.2,10,20.6,30,0.0,0.0,-999,0.00,-999,0,-999
2020-10-06-24,976.1,1013.3,24.3,20.2,78,6.1,360,19.6,30,0.0,0.0,-999,0.00,-999,0,-999
2020-10-07-01,975.6,1012.8,24.1,20.8,82,4.6,350,18.8,30,0.0,0.0,-999,0.00,-999,0,-999
