,StnPres,SeaPres,Temperature,Td dew point,RH,WS,WD,WSGust,WDGust,Precp,PrecpHour,SunShine,GloblRad,Visb,UVI,Cloud Amount
2022-01-05-17,994.9,-999,16.6,-999,99,1.5,289,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-05-18,994.9,-999,16.3,-999,100,1.8,184,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-05-19,995.1,-999,18.0,-999,97,1.6,198,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-05-20,995.5,-999,16.2,-999,99,1.3,84,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-05-21,995.8,-999,16.8,-999,100,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-05-22,996.9,-999,16.8,-999,100,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-05-23,997.1,-999,16.6,-999,100,0.4,304,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-05-24,997.0,-999,16.4,-999,100,0.7,354,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2022-01-06-01,997.1,-999,16.2,-999,99,0.9,23,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-06-02,997.4,-999,15.9,-999,100,0.0,0,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2022-01-06-03,997.4,-999,15.5,-999,99,1.8,41,-999,-999,1.0,-999,-999,-999,-999,-999,-999
2022-01-06-04,997.7,-999,14.9,-999,99,2.4,33,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-06-05,998.5,-999,14.7,-999,100,2.0,43,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-06-06,999.4,-999,14.5,-999,100,2.3,55,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-06-07,1000.1,-999,14.5,-999,99,2.4,59,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-06-08,1000.7,-999,14.6,-999,100,2.3,50,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-06-09,1001.2,-999,14.8,-999,100,2.5,59,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-06-10,1001.5,-999,15.3,-999,100,1.8,44,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-06-11,1000.6,-999,15.1,-999,100,2.5,45,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-06-12,999.8,-999,14.7,-999,99,2.4,45,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2022-01-06-13,998.9,-999,14.4,-999,99,3.6,40,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-06-14,998.7,-999,14.0,-999,100,2.6,47,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2022-01-06-15,998.5,-999,14.0,-999,100,2.5,52,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-06-16,998.7,-999,14.3,-999,99,2.3,60,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-06-17,999.0,-999,14.7,-999,100,3.3,61,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-06-18,999.8,-999,14.5,-999,100,2.6,64,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-06-19,1001.0,-999,13.3,-999,100,2.3,72,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2022-01-06-20,1001.4,-999,13.2,-999,99,2.2,62,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-06-21,1002.0,-999,13.2,-999,100,2.4,70,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-06-22,1000.9,-999,13.0,-999,99,3.1,73,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-06-23,1001.5,-999,12.7,-999,100,2.4,74,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-06-24,1000.7,-999,12.7,-999,99,3.3,73,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-07-01,1001.3,-999,13.0,-999,100,2.5,64,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-07-02,1001.3,-999,12.8,-999,100,2.0,69,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-07-03,1001.0,-999,12.6,-999,100,2.7,68,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2022-01-07-04,1000.7,-999,12.6,-999,99,2.3,60,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2022-01-07-05,1001.4,-999,13.0,-999,99,1.6,72,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-07-06,1002.0,-999,12.8,-999,99,1.4,69,-999,-999,1.0,-999,-999,-999,-999,-999,-999
2022-01-07-07,1002.0,-999,13.0,-999,99,2.2,85,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-07-08,1002.4,-999,13.4,-999,99,2.1,69,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-07-09,1002.5,-999,14.0,-999,99,2.0,67,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-07-10,1002.5,-999,14.3,-999,99,2.4,88,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-07-11,1001.9,-999,14.5,-999,97,1.9,71,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-07-12,1001.1,-999,14.5,-999,97,2.0,72,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-07-13,1000.3,-999,14.5,-999,97,2.3,63,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-07-14,999.7,-999,14.4,-999,96,1.6,59,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-07-15,999.5,-999,14.3,-999,95,1.3,67,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-07-16,999.5,-999,14.3,-999,94,2.0,65,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-07-17,999.9,-999,14.2,-999,93,1.6,77,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-07-18,1000.2,-999,14.4,-999,91,2.0,75,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-07-19,1000.8,-999,14.5,-999,91,2.3,75,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-07-20,1001.1,-999,14.4,-999,91,1.9,76,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-07-21,1001.3,-999,14.5,-999,90,2.3,69,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-07-22,1001.2,-999,14.5,-999,92,1.3,69,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-07-23,1000.2,-999,14.4,-999,89,2.1,86,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-07-24,1000.3,-999,14.4,-999,89,2.3,71,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-08-01,999.9,-999,14.4,-999,86,1.3,100,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-08-02,999.6,-999,13.1,-999,99,1.4,71,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2022-01-08-03,999.4,-999,13.1,-999,99,0.7,80,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-08-04,999.2,-999,13.4,-999,98,1.4,88,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-08-05,999.4,-999,13.7,-999,99,1.2,84,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-08-06,999.4,-999,13.9,-999,95,2.0,74,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-08-07,999.9,-999,13.7,-999,97,2.6,67,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-08-08,1000.2,-999,13.7,-999,97,2.0,70,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-08-09,1000.5,-999,13.8,-999,99,2.3,79,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-08-10,1000.5,-999,14.3,-999,95,2.0,77,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-08-11,999.8,-999,14.4,-999,93,1.7,68,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-08-12,998.8,-999,14.4,-999,93,2.1,74,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-08-13,997.8,-999,14.4,-999,92,2.1,70,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-08-14,997.6,-999,14.3,-999,91,2.0,72,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-08-15,997.2,-999,13.9,-999,94,2.1,82,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-08-16,997.3,-999,14.1,-999,92,2.0,73,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-08-17,997.3,-999,14.1,-999,92,1.8,81,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-08-18,997.5,-999,14.2,-999,93,2.1,84,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-08-19,998.0,-999,14.3,-999,91,1.8,87,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-08-20,998.2,-999,14.4,-999,93,1.8,91,-999,-999,0.0,-999,-999,-999,-999,-999,-999
